,,,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4
,,,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4
0,0,1,0.37920735852,0.0984439464128,0.280057965403,0.525945606114,0.576488634694,0.175751530831,0.0162554249759,0.407809698356,0.508863283915,0.739092634808,0.56886224696,0.190916722655,0.676935675257,0.0902227638804,0.87199457743,0.331940636747,0.542877948469,0.313701275853,0.194617265604,0.505871734797,0.380548949622,0.564111779316,0.313276279873,0.615583045032,0.694140495561
0,0,2,0.0785927874446,0.194055281641,0.609918154768,0.971290276463,0.191432985546,0.777822630436,0.423716305853,0.171756276449,0.0389054123092,0.378545304046,0.76780774549,0.485058894578,0.150978384127,0.976789104502,0.419076002965,0.356144188615,0.476992062193,0.705204768487,0.39183457871,0.584675798194,0.012327118197,0.360020804775,0.155903482244,0.777894939492,0.416459459173
0,0,3,0.274095516188,0.666368063291,0.772790339345,0.797451016939,0.0558985951315,0.813503302179,0.0710261737045,0.67770952184,0.428231615047,0.947179065042,0.22931749569,0.323649601275,0.30326800816,0.987779872152,0.697870307498,0.855758924587,0.6148631563,0.699019086322,0.459027522306,0.134367394937,0.354221273429,0.751822132486,0.660946716969,0.968162261194,0.777783329343
0,0,4,0.642069400291,0.0746335409418,0.978603094416,0.548477443765,0.836650327761,0.844461423103,0.909026019777,0.030809939966,0.835490205248,0.474857314428,0.579507372147,0.383706100392,0.00865747758313,0.406955459786,0.929602701745,0.0415304688624,0.22086240164,0.552536880095,0.790829212961,0.353347802855,0.064918611768,0.118429297794,0.692841860483,0.586009256902,0.443145339737
0,0,5,0.859727327307,0.920413817386,0.770120774866,0.940850069904,0.506378011176,0.576777435922,0.171236012164,0.279456752557,0.872190556652,0.480126953219,0.374503473461,0.161894162639,0.760207892722,0.50189482243,0.0893250159066,0.150822376098,0.172889712618,0.613546871659,0.576859369801,0.493554245821,0.368350559228,0.353178946358,0.809312461708,0.883565340793,0.555277436401
0,0,6,0.340273299179,0.408604461212,0.247714246675,0.380668336155,0.56404914975,0.909190001471,0.205813251201,0.342028978057,0.605948620524,0.738287408449,0.203199066904,0.238975191222,0.214790310779,0.319850717582,0.917242358645,0.0596120008162,0.88485819562,0.203932586853,0.445468052434,0.886885800526,0.710096473679,0.94021664405,0.939756030715,0.601363668398,0.201775350881
0,0,7,0.909124867299,0.813681230796,0.193597072353,0.743109569801,0.667036191461,0.926822680068,0.915425767271,0.080541317761,0.701465661961,0.660987355914,0.24329679318,0.267613061689,0.061086952788,0.0579389392178,0.0928313658401,0.520072705612,0.372566826067,0.806821547426,0.840782660521,0.938447914437,0.247670624488,0.527227687623,0.818485435553,0.0234442684751,0.282346443293
0,1,0,0.551402473601,-74.3407404646,-89.1187887303,0.272850898843,-76.6297174175,-93.7969759071,-88.0731105164,-79.5855061883,0.365630679435,-100.0,-85.2234620788,-82.8159774991,-75.9122191206,0.621013195389,-10.8387414018,0.311008159164,0.507528530758,0.338405601229,0.492028194412,0.78472567256,-61.6103731931,-80.1988939244,-89.2012945046,0.0537989182901,-38.3780169298
0,1,2,0.948571457822,0.378072110631,0.029068680896,0.453754291932,0.836569711407,-99.0339475743,-99.6286872128,-81.6820877617,0.475701183858,0.0662647351262,0.880348785108,0.306092699852,0.366507199552,0.836806442791,0.24254539603,0.0625074815128,0.942951238992,0.29855530672,0.835247378494,0.856153866697,0.726613620561,0.501380228757,0.222912260073,0.644486092775,0.654131237954
0,1,3,0.405595798114,0.0371973844574,0.341796399755,0.0925250785968,0.513089747171,0.921032238206,-60.5271645069,0.110992760427,0.440555736221,-99.588828632,0.47515478971,-50.6154407414,0.503616005517,0.39356374488,0.955013112639,0.992917578682,0.507597469556,0.0378766982015,0.337355999551,0.852808780084,0.216135138096,0.996827652258,0.447383823931,0.339381912745,0.678902381815
0,1,4,0.00502656132918,0.895681639003,0.59884594225,0.483642058513,-43.4097825643,-99.8404134544,-97.752572554,-99.6377397718,-99.9117654047,-57.6473011616,-73.3429007201,0.0627668869722,-37.78759571,0.939556238083,-34.2542326242,0.324618337585,0.267731517526,0.822100008747,0.805131138486,0.377346132226,-23.0527014002,0.417199468727,0.205793137803,0.919385061464,-78.3240269489
0,1,5,-52.636204166,-46.2063630042,0.52819953545,0.564948133708,-59.6637893376,-99.9789339588,-99.9999997859,-96.3199461987,-86.8021790553,-99.9999231736,0.376625635864,-20.3803025856,-52.6347047024,0.69483276878,0.0519039670534,0.364809772685,0.0281072866495,0.149488473504,0.168289472946,0.850731175839,-77.575879505,-67.1665970754,0.326820563238,0.491226079025,-41.4685803702
0,1,6,0.32337236299,0.561743263149,0.853707370509,0.071290038599,-45.6427026418,0.464068596195,-67.4299110428,0.764020128558,0.722388534927,-96.1296112145,0.0670235298796,0.556899007484,0.710165298019,0.877162222365,0.785317272624,0.822860637452,0.385199530088,0.869160419105,0.0978531554703,0.14181593674,0.88624345097,0.302869392973,0.432007958145,0.951241150171,0.520964437398
