iter,time,reward,steps,convergence
1,0.0007388949999977967,-290.58,199.06,90.00252160119001
2,0.005644188999994526,-223.36,200.0,82.20252160119
3,0.00667492199998776,-218.72,200.0,73.77252160119001
4,0.00804396499999882,-205.52,200.0,63.97082783994565
5,0.00879716699999733,-221.04,200.0,57.07082783994565
6,0.009158839999997781,-224.7,200.0,48.64082783994563
7,0.009538109999994049,-218.1,200.0,39.83433938768174
8,0.01891367499999319,-201.32,200.0,30.934592838113286
9,0.019537173999992774,-211.76,200.0,21.896990262736136
10,0.020109549999986598,-431.78,197.98,12.894290262736138
11,0.020680957999985594,-152.6,158.32,13.516726561546136
12,0.020988139999985833,-131.14,147.6,11.887958272846136
13,0.0212784119999867,-161.52,175.14,11.3033699321314
14,0.02205440499997735,-123.62,152.22,11.607193168335993
15,0.023068682999976886,-228.4,195.74,11.607193168335991
16,0.023323293999979455,-223.36,200.0,11.04157300154511
17,0.027540794999978857,-271.58,173.58,10.304871629318185
18,0.02767373099997883,-162.44,172.56,9.620742779222573
19,0.02788144799998804,-60.38,93.68,10.284942766083864
20,0.028052463999998167,-60.56,76.56,10.221789485847104
21,0.028426733999992848,-21.14,55.44,10.347285794778637
22,0.02854001899999048,-149.66,150.4,10.557036817056359
23,0.02868010799998899,-26.88,39.32,10.567208010826487
24,0.02879736899998875,-201.5,161.14,10.51990559789375
25,0.02892898699998625,-82.72,86.02,8.602806668974448
26,0.029251253999987625,-12.42,43.2,8.691320659355872
27,0.029347578999988855,1.9,26.08,9.772342594854395
28,0.02943734399998732,1.22,26.32,9.977205311645992
29,0.029513101999995683,7.24,29.28,9.03570522733671
30,0.02957409799999766,-7.1,31.68,9.270395077373045
31,0.0296458340000072,-0.56,28.58,7.793536197117469
32,0.029748272000006182,-59.24,81.18,7.6702223012177
33,0.0298725030000071,-3.24,30.64,7.465464373474863
34,0.030010009999998033,2.54,32.24,7.904016026490966
35,0.030099776999989558,-6.4,31.28,7.310393881329048
36,0.030217113999995604,-8.98,38.08,6.902342371275603
37,0.03033414199998674,4.34,25.24,5.843343886326973
38,0.03044668899998726,11.92,25.64,6.108819484226698
39,0.03057965899999715,-6.2,29.88,6.2840610674002
40,0.030950634999996396,5.88,26.14,7.1479238462972345
41,0.031078915999998458,-11.72,37.46,7.930818980839717
42,0.03119481000000235,-3.56,31.78,7.805779888376262
43,0.031283891000015274,-3.88,36.72,7.425387310728316
44,0.03137478500001123,3.0,25.56,8.21092565092852
45,0.03156460900001434,4.7,25.96,8.749390988472767
46,0.03175370200001737,-5.64,35.58,9.690757695086027
47,0.031910545000016555,-5.32,30.12,9.996682316555598
48,0.034112868000022445,4.6,25.6,9.792830782711533
49,0.03422984600001655,1.06,25.9,9.559727724541542
50,0.0342994740000222,-4.32,29.48,9.156043699961563
51,0.03442606600002307,3.46,31.5,8.585001876637284
52,0.03465838900001472,5.12,30.16,8.762725989571866
53,0.03905331200000717,-2.8,26.1,10.11036599794614
54,0.039525721000003955,4.34,29.42,9.544130709785154
55,0.039653564000005304,6.76,25.4,9.390611012622168
56,0.03983612200001119,-10.78,33.16,9.393455804662871
57,0.04007260500000598,10.92,24.32,9.666360325626929
58,0.04026463600001762,10.82,25.44,9.81660097778933
59,0.04034406900001386,1.54,26.04,9.619143042396047
60,0.040544343000021854,6.76,25.44,9.814906444833605
61,0.0406269190000188,8.82,25.48,9.907935270325675
62,0.040731777000019065,-5.64,25.94,10.021516792532566
63,0.04082257300001402,7.92,26.02,9.072386737767982
64,0.04502831700001764,11.8,24.86,8.3694956344216
65,0.04513521500001616,9.44,26.2,8.367224181131622
66,0.045262750000006235,6.82,25.84,7.443393801165446
67,0.04538836300001492,10.12,26.14,6.657617601729757
68,0.045509862000017165,8.08,25.52,7.050206532156054
69,0.045598092000020074,11.86,24.68,7.506433118807765
70,0.04572821300001806,4.42,25.2,6.36767752833139
71,0.04580666900001518,3.08,25.88,6.273296668141339
72,0.04588338900002498,2.28,26.62,5.990650704690394
73,0.045974020000031146,8.36,24.62,6.905824299967286
74,0.046038592000030576,6.08,25.16,7.43250730365344
75,0.04611770300002149,7.3,25.54,7.99790993106434
76,0.05390978000002633,2.74,25.92,7.944641710643063
77,0.05413314400003344,-28.6,58.74,8.43931294712134
78,0.054343582000029755,8.88,25.04,8.842546738885911
79,0.05468731500002377,4.52,26.36,8.658748237362836
80,0.054844870000025026,8.98,25.46,8.408626633020827
81,0.05493558200002724,7.22,25.44,8.612495456219506
82,0.05505047100002969,2.24,26.76,8.553073605412429
83,0.055124744000025316,13.12,25.42,8.457086557787356
84,0.055223640000022556,8.82,25.74,9.20019825868237
85,0.05533849900001542,6.6,25.48,8.358428630229877
86,0.06362257100001045,-0.38,25.64,8.26737266195877
87,0.06373260200000175,6.2,26.14,7.826655485754408
88,0.06384793400000888,20.74,31.72,8.674998338342599
89,0.06391632300001504,2.32,25.88,8.57964170202985
90,0.06398107200001846,-8.24,42.14,9.886683566730605
91,0.06415604800001518,-30.28,64.48,10.206830758934647
92,0.06424599800000408,-5.76,26.9,10.286125747773509
93,0.06443225600000346,-35.14,63.08,8.99077566044003
94,0.06464247600000306,4.16,24.76,7.839008318198173
95,0.06476573999999857,-11.04,50.26,7.54289482448272
96,0.06484638700000289,-1.26,25.68,7.497085661361678
97,0.06496541900000352,-2.88,25.16,8.800525998274326
98,0.06503989899999851,11.4,32.02,7.115175311913029
99,0.06517806700000506,11.08,38.98,7.586848387477241
100,0.06538687100000118,-42.04,71.22,7.466107492082768
101,0.0654931200000135,-129.38,125.92,7.423482323756602
102,0.06578372000001309,-193.1,167.46,7.38640862043343
103,0.06627160400002197,-9.48,40.42,8.681551823467881
104,0.06639476300001945,-151.36,161.58,8.58016205946476
105,0.06657225900001151,-165.7,174.38,8.569632417631093
106,0.06671465900001294,-179.3,185.4,9.683758582962394
107,0.06701118100001224,-52.02,83.2,8.738186767207402
108,0.06719575700000746,-70.76,106.12,8.332537329183454
109,0.06727328499999885,-155.88,167.34,8.882012765632092
110,0.06740620399999386,-115.5,134.96,7.682529949521853
111,0.06763532299999042,-142.84,160.92,7.2960007449288735
112,0.06817037899999434,-148.48,163.18,7.203152360459856
113,0.06828060899999855,-5.22,49.48,7.0058675473116905
114,0.0684414569999916,13.3,45.56,7.129664922952037
115,0.06855884499999831,-9.92,42.8,7.925420190793344
116,0.0690046570000078,5.74,25.98,6.502673184820528
117,0.06913004100000819,10.16,25.66,7.442243762332271
118,0.069225937000013,13.04,23.72,7.709441726593056
119,0.0693474160000136,14.56,32.02,8.146109544388963
120,0.0695129630000082,-2.32,37.3,9.456014601401922
121,0.06966052700001057,-37.48,73.38,9.59510778600239
122,0.06973817300001883,-43.06,59.16,9.724995216350418
123,0.06986642300002188,9.16,26.6,8.724281460672866
124,0.06994777500003124,6.76,25.54,8.544337775548978
125,0.07004208800003653,-131.4,150.12,8.151869887292081
126,0.07013526600003672,-17.34,49.28,9.218891374677986
127,0.07025109000002772,-18.38,51.04,8.253634353750622
128,0.0703312740000257,-35.02,59.68,8.270113024536217
129,0.07050254400003553,5.12,25.1,6.840148271418576
130,0.07059272500003999,5.32,26.76,5.430414390497804
131,0.07072014600004195,-18.62,49.8,5.246754257852893
132,0.070790741000053,6.32,24.78,5.160281907804916
133,0.07086296200004938,8.5,25.8,5.013939730251429
134,0.07093726200004369,0.64,27.32,6.272758229692942
135,0.07098785800005203,8.5,25.98,6.011277951437544
136,0.07107242400006442,8.64,24.46,5.2855698606648485
137,0.0714894300000708,1.74,25.42,5.108739274933907
138,0.07162234300007242,5.26,25.16,4.926152401349891
139,0.07168703000007781,-1.78,26.54,4.889421309268242
140,0.07178451200007885,5.78,24.74,4.828531411002286
141,0.071866115000077,-0.82,26.04,4.703509318071859
142,0.07197677700007432,7.44,25.8,5.858816557549086
143,0.07205110700007822,4.7,24.96,5.902897792612762
144,0.07215350700008116,1.24,24.56,4.696257451217906
