iter,time,reward,steps,convergence
1,0.0008431279999996377,-755.38,300.0,91.06
2,0.0016310200000049235,-615.78,299.83,83.12
3,0.0023974209999977347,-461.49,298.87,75.18
4,0.003148264999992989,-476.53,299.7,65.28
5,0.003988300999992589,-414.6,300.0,56.81561600000001
6,0.0056064430000049015,-458.04,300.0,47.707769600000006
7,0.006348686000009707,-439.65,299.47,39.15170888168228
8,0.007452455000006353,-313.41,300.0,31.43547816640763
9,0.009215917000005902,-299.0,300.0,21.86460171138453
10,0.010005302999999799,-299.0,300.0,11.969778337192823
11,0.01073476499999515,-299.0,300.0,10.212809820266084
12,0.011717994999997927,-300.96,300.0,8.253373070122525
13,0.014958140000004505,-299.0,300.0,6.29337332072541
14,0.015709220000005075,-299.0,300.0,6.293373464548426
15,0.016473263000008842,-299.0,300.0,4.962824531475185
16,0.01721351400001936,-299.0,300.0,4.170861502821092
17,0.01794992700001785,-299.0,300.0,2.8269234717829774
18,0.018678600000029633,-299.0,300.0,0.6431550069254172
19,0.019392247000027396,-299.0,300.0,0.3140339402447907
