iter,time,reward,steps,convergence
1,0.0010432979999990266,-736.21,300.0,90.57000000000001
2,0.0019598829999978307,-524.03,300.0,81.61674183
3,0.0029286689999992177,-405.25,300.0,72.15875907
4,0.008158530999992308,-421.58,300.0,62.258759069999996
5,0.00905571299999508,-534.71,300.0,53.828759070000004
6,0.009970889000001648,-440.45,299.33,44.23653297
7,0.01084281999999348,-322.5,300.0,34.42601773294267
8,0.011779684999993378,-302.99,300.0,24.533386686682785
9,0.012715677999992181,-299.98,300.0,14.634558390491293
10,0.013642303999986893,-299.0,300.0,4.734976294366987
11,0.014558328999981995,-299.0,300.0,3.265050991550217
12,0.015419770999983484,-299.0,300.0,2.3222043076805092
13,0.01629496699997901,-299.0,300.0,1.8801876404616167
14,0.017183976999973538,-299.0,300.0,1.8801886630611662
15,0.01811682999996833,-299.0,300.0,0.4102605613016294
