iter,time,reward,steps,convergence
1,0.024747888000000273,-224.7,194.78,91.1
2,0.028092437000001524,-269.64,188.3,81.49
3,0.06424096400000323,-213.32,197.92,73.39
4,0.06513472100000328,-193.5,190.1,63.502768243221695
5,0.06597264300000205,-196.34,193.72,53.6117682432217
6,0.06708719300000254,-153.24,159.34,45.128613175676286
7,0.07354410200000316,-197.48,198.42,35.32033749321478
8,0.0747062460000052,-209.2,191.02,25.705334281763108
9,0.08502368600000665,-234.16,198.6,15.838252233673492
10,0.08626351300000579,-229.32,196.66,6.208822147681237
11,0.0867261500000076,-202.48,200.0,4.2385355904628
12,0.0947967580000082,-217.86,192.4,4.2385355904628
13,0.09611311100000819,-223.86,196.4,2.5140853225391737
14,0.09727659000001054,-201.9,200.0,2.812246669317484
15,0.09847187200001173,-219.56,197.34,4.423626669317484
16,0.1051591160000136,-202.48,200.0,3.0844521854929994
17,0.1063557590000137,-202.94,196.96,3.0556846225270475
18,0.10749932700001352,-194.54,196.1,2.8009676518589472
19,0.10867150000001402,-203.06,200.0,2.7934820234078543
20,0.11396108700001406,-195.98,198.42,2.5766237177550266
21,0.11513941700001595,-198.48,198.02,2.5907611688304497
22,0.11631450700001622,-197.14,198.42,2.336820990460127
23,0.12155970200001676,-192.62,195.62,2.288203153274631
24,0.12270485400001618,-200.16,200.0,1.9994526557308716
25,0.13244138800001437,-194.0,197.88,0.3973345154072888
