iter,time,reward,steps,convergence
1,0.013238370000010491,-202.48,200.0,89.41005925902927
2,0.023603551000007883,-198.42,197.14,80.94713432404794
3,0.035867238000037105,-270.34,200.0,71.8421801925931
4,0.04375490500001433,-266.62,199.46,62.97329964301376
5,0.05223829600004137,-223.9,197.92,53.52905819619862
6,0.05576456400007146,-238.58,200.0,43.727438919518974
7,0.06509858400005442,-217.56,200.0,34.2635532364568
8,0.07252709400006552,-234.38,200.0,24.68863284749036
9,0.08042215700004363,-220.66,195.7,15.78548699102571
10,0.08107989700005191,-220.46,200.0,6.928827932131009
11,0.0818448800000624,-208.96,200.0,6.743544111081569
12,0.08264970400006177,-215.78,190.04,6.831879046062886
13,0.08282503500004168,-254.46,199.48,6.765327622660993
14,0.08302752900004862,-269.76,200.0,6.324574596731086
15,0.08374286300005451,-567.22,196.1,6.7928725648678805
16,0.08392047400008096,-189.42,176.94,6.820011078648915
17,0.08425732100005234,-294.54,198.82,7.034852472447497
18,0.08444739900005516,-305.7,197.8,7.0428906990924585
19,0.08482705800003032,-231.84,200.0,7.104971093331253
20,0.08563229300006014,-209.94,200.0,6.833561262996196
21,0.08623364900006436,-207.44,196.34,7.029018411409517
22,0.08699879100004182,-182.38,181.48,6.354269012132535
23,0.08990960300002371,-65.36,99.26,6.198716068469601
24,0.09028708700003563,-154.24,177.88,5.927621532612814
25,0.09071115000000418,-150.1,166.34,5.163287637397799
26,0.09119214100002182,-97.86,148.52,5.129921627283328
27,0.0914529190000053,-194.1,196.82,4.630289741346894
28,0.0921264350000115,-221.4,200.0,4.996578604530112
29,0.09261405699999159,-180.48,176.06,5.199590671863285
30,0.09287079799997855,-196.8,187.76,4.533348437109984
31,0.09303389999996625,-186.8,177.36,4.530737319411297
32,0.09337005299994416,-177.7,179.3,3.79820021695157
33,0.09355172699991954,-29.0,88.3,3.542617846220389
34,0.09387179799995238,-135.18,157.08,3.817255954637301
35,0.09403879799998549,-123.26,158.34,4.573319698635054
36,0.09468585299998722,-205.96,200.0,4.60498652019166
37,0.09490452699998286,-207.7,200.0,5.980424326957167
38,0.09518392500001482,-202.44,192.06,5.386395684059112
39,0.0953722110000399,-203.52,196.6,4.286377360411981
40,0.09552251000002343,-208.98,185.34,4.7989820296338035
41,0.09601911800001517,-57.88,79.52,4.926183268617607
42,0.09616130699998848,-113.86,154.14,5.037088467284701
43,0.09634166499995445,-144.14,161.38,6.15639160895383
44,0.09703155999994806,-198.06,196.44,5.9587410809783625
45,0.09741523499997129,-184.04,177.02,5.66893881986612
46,0.10522600199993803,-273.64,195.94,6.334098147506629
47,0.10578076599989572,-166.58,169.2,5.1357036504478195
48,0.10587663299986616,-341.64,172.5,5.366876204169324
49,0.10616349199989372,-129.94,167.54,5.504263743609161
50,0.10667794799985586,-29.82,78.78,5.260552034774543
51,0.10711579299987761,-54.84,98.86,5.34372970399056
52,0.1071980489998623,-159.5,177.94,6.391441073835503
53,0.10744489699982296,-213.64,182.92,5.680623321085384
54,0.1079765789997964,-127.14,161.82,6.501477522151964
55,0.10823216699981231,-29.28,113.26,7.071861913240014
56,0.10853848899978402,-152.14,170.72,6.464033335914415
57,0.10913601499981951,-127.9,159.86,6.3096079674899785
58,0.1092063719998464,-85.74,129.08,6.3193852928159995
59,0.10935792699984859,-126.06,152.96,6.528160635683699
60,0.10951518099983559,-117.48,165.94,6.368019261879235
61,0.10962424499979306,-204.44,167.08,6.023803467442455
62,0.10978511399980562,-143.24,169.04,4.912006498104796
63,0.11002260599980218,-132.52,159.64,4.504556170643762
64,0.11032208099976515,-50.04,94.76,3.486583901828356
65,0.1104391829997553,27.78,31.28,2.613351256558119
66,0.11051960199978339,33.26,29.7,2.7696907429136313
67,0.11061072699982333,-17.02,84.7,2.9368471343180365
68,0.1107000049998419,26.2,35.2,2.8894683520718982
69,0.11076452399981918,24.86,40.44,3.4307874283844386
70,0.11087313999985327,34.8,27.76,3.5363762341768896
71,0.1109571329998289,35.64,30.8,3.4967292971009476
72,0.11103300699983265,32.64,32.46,3.6027018677062927
73,0.1110882799998194,30.68,30.72,4.295176450221018
74,0.11144931599977781,-179.56,143.52,4.38282742224254
75,0.11165834799982122,-15.26,107.9,4.23601471962169
76,0.11192808699985335,-155.24,177.08,4.031779043900144
77,0.11213003499983643,-127.8,164.5,3.82015281270631
78,0.11249446499982696,-25.86,84.44,4.486164564227954
79,0.11475589599984914,-8.78,93.54,4.68959381965646
80,0.11489665399989235,-29.72,97.52,4.606420904827177
81,0.11507795399990073,4.06,67.78,4.6838955555927315
82,0.11528829199988877,9.84,67.92,4.569727050457095
83,0.1154614509998737,20.38,55.92,3.836084132550538
84,0.11556572699987555,18.78,61.44,3.8505423849878433
85,0.11565979299984974,32.1,29.08,4.591862525868556
86,0.11573835999985249,-1.14,55.58,4.959997452658251
87,0.11580496799984985,24.82,44.4,4.977439344620593
88,0.11588254499986306,39.02,27.6,4.142714007463935
89,0.1159392889998685,11.4,59.64,3.9721399832509783
90,0.1160386219998486,38.8,26.08,4.2121245064391974
91,0.11618758499980686,33.78,26.46,4.328753202001342
92,0.11627883699981112,10.58,43.48,4.467944126262288
93,0.11642553299981273,40.6,26.6,5.208383826892906
94,0.11657220599977336,33.1,28.12,5.107122115923751
95,0.11666240099981451,36.08,57.26,5.104622250966034
96,0.11682284599976356,46.82,47.18,4.767155388959613
97,0.11696534399976599,29.06,52.46,5.23809525165416
98,0.11719369499979848,-210.26,195.02,6.437417587016883
99,0.11753601599980357,-143.54,166.92,5.829004444845685
100,0.11763685699980897,-48.1,122.8,5.674049615291881
101,0.1177663729998244,8.74,83.78,5.539096439688348
102,0.11792881799982524,11.54,79.78,5.437121845536793
103,0.11809717899978978,-15.04,92.64,4.971709954605271
104,0.11827867899978628,21.7,73.24,5.308630085796187
105,0.1184204449997992,46.94,47.38,4.5777373829085075
106,0.11861830099979898,44.74,47.48,4.602709030039589
107,0.11880422799981716,48.18,49.66,4.384884084980283
108,0.12103650099982133,49.38,49.04,3.422075090521742
109,0.12117180399985727,-13.18,91.16,3.3926695900691994
110,0.12136516099985784,26.24,67.32,3.236755061484969
111,0.12153326399982234,48.94,47.78,3.2065734747604777
112,0.12167424399984839,-1.26,96.1,4.307407133979209
113,0.12195038299984162,47.26,47.82,3.977960150654778
114,0.12210019199983435,42.8,49.82,3.7146451581494757
115,0.12219894099979456,45.96,50.72,3.652510139794033
116,0.1223549449997563,46.56,48.92,3.6943299958062603
117,0.12250651999977435,43.54,48.24,3.379214985171889
118,0.12262605999973175,47.44,48.98,3.1972941416061893
119,0.12282981299972562,45.52,50.04,3.0217406428186573
120,0.12294098499972961,-8.34,78.96,4.027582412509467
121,0.12311798199971236,31.86,62.28,4.775781624643395
122,0.12539022699968427,22.12,67.96,3.695184027318997
123,0.12553596199967387,49.26,45.64,3.6748743605338205
124,0.12565609399968025,48.84,47.76,4.639781893044466
125,0.1258052149996729,48.46,49.3,4.777577740291844
126,0.12594854699966618,35.14,62.12,4.879588147919884
127,0.12615781499965806,38.72,57.3,5.063024964999844
128,0.12632673699965835,47.56,47.56,5.043940906774941
129,0.12640357999964635,44.52,51.14,5.369094466780789
130,0.12660629799967182,45.48,45.32,4.4469469220606435
131,0.12673955399969827,44.58,47.32,3.693466610646541
132,0.12690740099969844,46.22,51.0,3.660877951571274
133,0.1270637699996655,48.52,47.98,4.07084797023303
134,0.12720903999968414,46.68,48.04,3.1114414459678033
135,0.12736783399964224,46.76,46.94,3.281406400396939
136,0.12753520899963178,49.72,47.46,3.1447589203988633
137,0.12768474899962712,8.48,67.22,3.3900119938828284
138,0.12784271699962346,44.52,49.84,3.4880651869442225
139,0.1279833179996217,47.14,49.5,3.156078920455769
140,0.128064778999601,46.16,49.0,3.081160672641029
141,0.12834220099961158,30.86,65.78,3.195254622845008
