,,,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4
,,,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4,-4,-1,0,1,4
0,0,1,0.656454089039,0.204465827562,0.717610520771,0.205057638884,0.803711063654,0.428191728821,0.292998379365,0.759272221513,0.228841781269,0.745655677076,0.95183044508,0.637742806952,0.159429210373,0.366723997086,0.398898776712,0.563239077851,0.409992754496,0.563925344125,0.761223616314,0.594944775808,0.196304149499,0.506720606398,0.17421040778,0.585633982872,0.365667969883
0,0,2,0.693470804257,0.510286663998,0.808200796408,0.0496508332396,0.214856979035,0.563466721247,0.358229815991,0.0773735165591,0.585979667967,0.00640950557466,0.350391197731,0.98097176939,0.472572613525,0.132266263893,0.524855938965,0.209190622809,0.0733337694907,0.749994392124,0.530683046761,0.575705174786,0.769716692221,0.29402737715,0.751053546656,0.748773837801,0.374622474763
0,0,3,0.395227289471,0.71480792641,0.0880208394492,0.464268646875,0.200476958904,0.452470955989,0.337291110949,0.128435591108,0.909390223942,0.0909840310672,0.769440010256,0.619997984423,0.927451225702,0.805432837835,0.70011758854,0.315462729819,0.936835233289,0.937332878081,0.505488959097,0.570788051035,0.866391900787,0.766803132582,0.720662661007,0.900169692876,0.690989681747
0,0,4,0.105930957673,0.0416737766811,0.258338085963,0.33316574825,0.397602943262,0.713395766134,0.0461851005579,0.0458998238162,0.850464301341,0.526180324821,0.248162992777,0.0680404126579,0.999484864226,0.592751425542,0.684332948914,0.292666393895,0.555869508837,0.406142356468,0.243699655195,0.128417325344,0.0252407640698,0.830036605668,0.34688168002,0.513436359621,0.414324015668
0,0,5,0.68249699347,0.1370953525,0.301956711275,0.859758319962,0.660552658634,0.998426407715,0.370289929128,0.725423853661,0.839304074378,0.329867425869,0.933608116117,0.854549851687,0.745971907493,0.37942165218,0.992470627647,0.412500243828,0.617994332882,0.95303473677,0.215560767343,0.80622398392,0.172117126921,0.759961415654,0.802875662948,0.936943646946,0.699432392036
0,0,6,0.175690029974,0.845124548129,0.851493699043,0.821148700538,0.265174501067,0.40768893172,0.882663603745,0.653976028315,0.23951978694,0.706069600946,0.296435157264,0.862340057783,0.777766909572,0.38103204194,0.817104486972,0.122819072533,0.115351006866,0.310706814706,0.329766811528,0.665591948047,0.964328402256,0.461310017678,0.512290622739,0.503335848858,0.390041168771
0,0,7,0.928942127068,0.0266031239878,0.279359718614,0.972334804684,0.256545144795,0.0915543961864,0.164470391883,0.208330765256,0.899574348014,0.0240451374498,0.286178342684,0.0835896632638,0.630831473814,0.629237786107,0.940051970631,0.245224100005,0.292647335482,0.0970226552845,0.306588754499,0.848189960765,0.424424848103,0.574989922961,0.0601067049795,0.801572612802,0.706486124662
0,1,0,-78.8652827652,-86.072287165,-83.5434380405,0.999284950147,-84.6803368711,-93.463705712,-94.543731693,-86.0528563469,-100.0,-100.0,-85.1727246854,-84.826168207,-80.5131533645,0.110553927113,-88.4960424302,0.623158826874,0.462109197045,0.334445168397,0.212252370943,0.889150001461,-88.161752663,-85.0628338935,-83.4195769438,0.536887329132,-81.9808395204
0,1,2,-47.1878181136,-11.9850459032,0.171050588136,0.476068485283,0.708205498964,-99.9995645621,-99.9313288481,-99.9999991838,0.175953587244,-99.9968919635,0.703989698905,-65.7010101766,-55.8589175023,0.1768989467,0.592041785028,0.531959857626,0.65231973774,0.84874326088,0.249480331297,0.825085246966,0.131086622371,-69.3236314015,-51.5538182708,0.141165737193,0.824125964649
0,1,3,-85.4069405388,-74.044497797,-69.9393042658,0.0863280971291,-58.1838811045,-99.9999807691,-99.9999999579,-99.9883097146,-99.9999999998,-100.0,-52.6778839147,-47.3452592583,-83.5290661367,0.408515363755,-16.8676969214,0.198591553891,0.375336512814,0.188352301094,0.865664706749,0.84128873704,-81.6253170259,-68.0889853544,-57.9943208313,0.42521187135,-27.9660870596
0,1,4,-87.0481581808,-30.8885142061,-77.9416862881,0.405024807964,-89.3421480965,-98.9940364112,-100.0,-100.0,-100.0,-100.0,-79.8225745206,-76.0599339415,-88.8388837031,0.994673142886,-80.6364898714,0.892935536254,0.0631802782569,0.308527544543,0.324621768704,0.911862268061,-84.3970603273,-89.9892543011,-81.7984655367,0.928234535735,-81.0451616484
0,1,5,-79.249804632,-86.0750906376,-82.7375175893,0.77578750847,-89.5498842571,-100.0,-100.0,-100.0,-100.0,-100.0,-72.8748084565,-89.9545663612,-87.7693371384,0.420363729078,-83.1406303802,0.362092728948,0.0793277487237,0.520554584072,0.698201926317,0.694836847932,-86.8317652202,-77.1200839204,-85.0269391626,0.0508036381905,-79.3953773457
0,1,6,-65.8169308195,-88.0355898933,-64.5897829716,0.666011254679,-81.3995329398,-99.6248452319,-99.9989784451,-100.0,-99.999999931,-99.8401349306,-89.4719416707,-86.3286598661,-53.1135080473,0.695126752813,-41.5707539731,0.594304979013,0.350194993565,0.97646680661,0.0626283085557,0.306816631859,-36.8195759788,-34.0838681431,-43.7739374404,0.987946553755,-60.7578028471
