iter,time,reward,steps,convergence
1,0.0006901099999936378,-251.76,196.34,94.1
2,0.0014863119999972696,-213.62,200.0,86.7
3,0.0022473439999828315,-379.38,200.0,80.06873945345039
4,0.002922170999994478,-216.72,200.0,72.09216035261345
5,0.0037047680000057426,-213.88,200.0,64.13417766434277
6,0.004281076000012263,-218.14,191.78,57.893348436879975
7,0.004632767000003923,-123.98,149.38,50.22284083044647
8,0.005399198999981536,-239.34,196.98,40.85928036125945
9,0.005659136999980774,-164.1,170.6,32.0637697482777
10,0.005756912999970609,-205.86,199.64,22.658792566960827
11,0.011107849999973496,-227.36,192.32,17.76756439724843
12,0.011554956999987098,-258.7,195.98,17.178173933761013
13,0.012331398999975818,-387.32,196.54,14.544977615067262
14,0.012729180999969003,-150.54,162.06,15.349657573259625
15,0.012944128999976101,-170.44,166.04,14.062937140608122
16,0.013081098999975893,-71.46,98.06,11.730415660075725
17,0.013176201999982595,-142.02,151.42,11.433059704115076
18,0.0132897799999796,-24.42,41.92,11.701441058647353
19,0.01335815299998444,-9.48,32.9,12.304481217180264
20,0.01348805699998934,-12.0,28.04,12.634118004818106
21,0.013579970999984425,-13.6,33.52,13.201302397224499
22,0.013654197999983353,-8.2,34.98,12.282836632900082
23,0.01370873399997663,-7.36,38.22,13.382915056287496
24,0.013804455999974152,-1.08,31.2,13.162668274245274
25,0.013873018999959186,-32.88,50.66,14.218875320269678
26,0.013921903999943197,-50.64,45.42,15.00875379679763
27,0.013999389999924006,-18.2,51.62,17.7787602090226
28,0.014288687999908234,-22.52,49.16,19.657736037082216
29,0.014362234999907741,-7.8,31.28,21.9655994444724
30,0.01444561699992164,-1.4,33.34,22.415285890807166
31,0.014509716999924649,-0.26,27.66,23.784794469652635
32,0.014573554999913085,1.66,29.6,24.340164034401916
33,0.01462319099991305,0.04,35.26,24.494073197391536
34,0.014694505999926832,9.1,26.64,22.288638647312933
35,0.014750632999920299,3.56,28.38,23.12713472200926
36,0.014808846999926573,0.28,32.18,22.680947949608402
37,0.014906589999924336,10.62,33.06,20.498628385100837
38,0.014979658999948242,2.36,25.32,19.55044717481093
39,0.01505284499995696,-39.08,44.56,17.199552314590754
40,0.015123386999960076,-22.42,55.88,17.6917635135498
41,0.015192970999947875,4.34,28.36,17.591627147411067
42,0.015275971999926696,1.18,27.52,17.56870127485667
43,0.015348101999933306,-9.18,41.76,17.424107985455834
44,0.015428683999914483,-3.0,39.44,18.94975078693621
45,0.015494478999926287,7.92,25.9,17.718164866232588
46,0.015571306999930812,10.78,25.68,16.69554292461651
47,0.015629254999936393,7.34,26.84,15.354074950870721
48,0.01570108499993239,-14.86,43.54,16.37188380929781
