iter,time,reward,steps,convergence
1,0.0008769239999999456,-307.88,199.6,93.1
2,0.0016770709999995859,-292.94,200.0,83.78
3,0.0024633290000011243,-338.56,199.24,74.1910656
4,0.010178033000002529,-260.58,200.0,64.9445632
5,0.010942732000000177,-234.66,200.0,55.21718604800001
6,0.011717667999999293,-200.24,197.42,45.86813599539201
7,0.012483576999997581,-202.48,200.0,35.996768521590205
8,0.01328451499999872,-204.8,200.0,26.5842344964206
9,0.014063663999998255,-205.38,200.0,16.702548164652484
10,0.014840443999997177,-204.8,200.0,6.814567777375615
11,0.018221114999999344,-200.16,200.0,3.413834732230015
12,0.018982128999997627,-224.52,200.0,3.0810162196423976
13,0.024911321999997682,-221.04,200.0,2.879301081420107
14,0.025704274999998944,-216.98,200.0,2.7148742873304554
15,0.026539792000001228,-222.78,200.0,2.5955202569813123
16,0.027306579000001108,-199.58,200.0,2.6478303916365364
17,0.028060735000000392,-210.6,200.0,2.7069185647160197
18,0.03987954999999843,-204.8,200.0,2.2643083304358598
19,0.04064738299999959,-200.74,200.0,2.2747161056356946
20,0.042996135999999296,-203.64,200.0,2.2856801532578914
21,0.04385348199999939,-197.3,198.0,1.7025866973797137
22,0.04461955999999745,-202.32,199.94,2.110149348061982
23,0.04537526099999667,-201.9,200.0,2.1119170859185545
24,0.046130682999997674,-200.74,200.0,1.6940625601652257
25,0.04924563899999512,-200.16,200.0,1.6865791792702183
26,0.050024113999995734,-200.74,200.0,1.112692674188685
27,0.050793462999997985,-203.64,200.0,1.0438212535786775
28,0.05168882599999591,-200.74,200.0,1.6432799375935858
29,0.05245399199999312,-201.32,200.0,1.7047817203372475
30,0.053247508999994864,-196.32,198.46,2.2609008147570564
31,0.05400742499999467,-197.88,198.86,2.290759576190325
32,0.06111011999999505,-197.0,198.28,1.6654836910800739
33,0.06556551299999569,-195.8,196.78,2.053597594779403
34,0.06579505699999544,-196.18,198.32,2.1253038774385913
35,0.06662451099999345,-200.74,200.0,2.089183958960581
36,0.0673922949999941,-204.22,200.0,2.0647623767790675
37,0.06813969199999548,-201.32,200.0,2.0490775620891086
38,0.06889905099999538,-204.8,200.0,1.9836480855683747
39,0.06971873899999537,-200.16,200.0,1.9056896216147892
40,0.07048710899999477,-201.9,200.0,1.327414400001723
41,0.07125484499999502,-201.9,200.0,1.281912091122686
42,0.07200986499999473,-201.32,200.0,1.2527826506358566
43,0.07279588999999476,-200.74,200.0,0.7537677057676675
44,0.07360515499999565,-200.74,200.0,0.611130360439104
45,0.07436862199999794,-204.22,200.0,0.6015541385240383
46,0.07950615299999697,-215.28,197.98,0.7625842119202687
47,0.08027871699999523,-200.16,200.0,0.8545846830373677
48,0.08104772199999744,-201.9,200.0,0.33624071175151615
