iter,time,reward,steps,convergence
1,0.001035422000086328,-299.0,300.0,91.1
2,0.015870983000240813,-624.59,300.0,83.2
3,0.017403477000243583,-299.0,300.0,75.33161664000001
4,0.023527337000359694,-414.34,300.0,66.17301223025109
5,0.02561571100045512,-343.57,300.0,58.31955957821909
6,0.026912736000440418,-299.0,300.0,49.656984581148265
7,0.028836561000389338,-300.96,300.0,43.75698458114827
8,0.030154140000377083,-306.64,300.0,35.922962646142246
9,0.03496521400052188,-315.37,300.0,27.506894453892386
10,0.0357716290004646,-315.17,300.0,17.929056161645384
11,0.03657942400036518,-317.73,300.0,17.90345616164538
12,0.03742832300031296,-313.77,300.0,16.629378666826227
13,0.0388303850002103,-302.33,300.0,16.613602026826225
14,0.03965104100007011,-325.08,300.0,16.730272662756484
15,0.04038649200015243,-300.36,300.0,15.591483346031595
16,0.041150338000306874,-401.98,300.0,18.354058343102423
17,0.041982455000152186,-313.74,300.0,16.557898227401832
18,0.04535589100009929,-391.09,300.0,14.807789414166777
19,0.04620611399991503,-376.78,300.0,13.901025117842115
20,0.047081407999939984,-412.59,300.0,15.68263591391075
21,0.048218311999789876,-369.75,300.0,15.724075913910749
22,0.04902913099977013,-339.95,300.0,15.301606132314415
23,0.04983985099988786,-316.1,300.0,13.728970695518791
24,0.05107866799994554,-335.93,300.0,14.097885681599843
25,0.051842607000025964,-346.17,300.0,15.160891477040636
26,0.05344772400007969,-347.72,300.0,11.56229549567991
27,0.054269555000018954,-312.82,300.0,11.511809406860944
28,0.05520824700010962,-420.17,300.0,11.358316047896412
29,0.05596805100003621,-352.05,300.0,12.045389955285364
30,0.05688625800007685,-388.67,300.0,11.188009159156717
31,0.057682186000192814,-487.05,300.0,11.572169159156719
32,0.059202987000162466,-832.61,300.0,12.27327655146087
33,0.06002690200011784,-304.73,300.0,12.284896517417138
34,0.06105824700011908,-655.85,300.0,11.5929886908534
35,0.07565139500024998,-483.87,299.37,11.078291748915984
36,0.07718934800027455,-329.92,300.0,11.767508409683934
37,0.07796493800015014,-305.58,300.0,11.79475861649146
38,0.07946048700023312,-356.81,300.0,13.188175902428247
39,0.08027311500040923,-299.98,300.0,14.292172515187147
40,0.08107335400040938,-311.41,300.0,13.790361040793025
41,0.08186142700037635,-300.61,300.0,13.28666701562712
42,0.08261884100033967,-314.22,300.0,13.138438708225824
43,0.08337151300020196,-300.05,300.0,14.386075532540747
44,0.08416594000027544,-301.63,300.0,14.568044730215608
45,0.08498546000032547,-348.48,300.0,14.374926113690654
46,0.08988664600042284,-526.02,300.0,14.499677492819558
47,0.09066555000049448,-320.27,300.0,13.11111090053762
48,0.09146843500047908,-379.6,299.82,11.795368040522499
49,0.09224678000032327,-355.3,300.0,11.303725683070864
50,0.09309078000023874,-346.85,298.48,11.395138820474637
51,0.09393380000028628,-313.27,300.0,9.897232845640543
52,0.09712308800044411,-335.38,300.0,9.598302896337783
53,0.0978972200005046,-361.86,300.0,8.84109090325943
54,0.0984198520004611,-542.56,300.0,9.178053709889706
55,0.0986813030006033,-617.85,297.7,8.296524742526863
56,0.0994764960005341,-349.92,300.0,8.406317598637354
57,0.10049327900060234,-338.86,299.09,8.3692898420534
58,0.10147248300063438,-328.7,300.0,8.763290838138222
59,0.10226607500067075,-317.28,300.0,8.859034283324224
60,0.10321297900077298,-315.78,297.86,8.605281521840455
61,0.10414086200080419,-341.22,299.0,9.947739315418302
62,0.10506334400088235,-346.19,300.0,9.722004113959663
63,0.10596935500075233,-364.81,297.77,9.516542986468483
64,0.10679682500062881,-339.89,299.97,10.370432797291738
65,0.10773283800062927,-312.75,297.09,10.387413496433044
66,0.11128537600052368,-323.07,299.53,11.001649249828285
67,0.11226466800053458,-317.02,300.0,11.831449839232452
68,0.11325924800053144,-407.33,299.18,13.596538152636402
69,0.1142050500006917,-342.36,300.0,11.958589842570191
70,0.11512558700064801,-337.25,300.0,13.542070781956625
71,0.11607919100060826,-326.83,300.0,13.761640141707465
72,0.11705552700072985,-379.09,299.99,14.797432450930007
73,0.11795652700084247,-352.77,300.0,16.181237898846035
74,0.11889099700101724,-425.31,300.0,16.702553582236106
75,0.11981012600108443,-392.81,300.0,17.742858113216972
76,0.12074688100096864,-415.22,300.0,16.196942759724976
77,0.12166957300087233,-379.12,300.0,16.36750557943901
78,0.12258470400092847,-384.42,298.11,15.331175731205132
79,0.12351647600098659,-334.84,300.0,16.008154278065497
80,0.12448540000104913,-458.42,299.35,16.095283600905596
81,0.12542307900093874,-423.84,300.0,14.39852278784214
82,0.1358741710009781,-356.61,299.25,15.295280723499985
83,0.1368640860009691,-355.93,300.0,14.135279265885021
84,0.13776964300086547,-424.13,298.01,11.879501539714095
85,0.13876709300075163,-537.07,300.0,12.925221004256485
86,0.13927038500082745,-447.26,293.36,14.881444267082987
87,0.1402541340009975,-386.3,283.8,14.698107048688252
88,0.14159055300092405,-308.28,300.0,15.291684801389142
89,0.1427014070009136,-299.49,300.0,14.627302110575963
90,0.14368306700089306,-301.7,300.0,14.254961489793052
91,0.14464221400089627,-300.7,300.0,16.505191418824406
92,0.1455877870009772,-312.7,300.0,15.896073632563619
93,0.1462765580008636,-327.01,299.74,16.810375976896687
94,0.15854886800070744,-311.44,300.0,17.17610402563184
95,0.1593281310006205,-299.58,300.0,15.176355767482102
96,0.16012079400047696,-302.7,300.0,14.827806541539136
97,0.16053517200043643,-312.61,299.37,13.624375517429609
98,0.16115128800038292,-335.88,297.79,13.575763926981924
99,0.16149589700034994,-343.37,296.76,15.02765964494788
100,0.162307605000251,-355.33,297.04,13.584515860779499
101,0.1630211470001086,-368.79,299.82,13.066044626160714
102,0.16780109799992715,-373.03,296.16,13.407333077345541
103,0.168191810000053,-332.8,300.0,12.166813595828867
104,0.16895827300004385,-332.93,299.16,12.724464250578553
105,0.16957093699988945,-332.12,300.0,14.314788748243439
106,0.17060521899998093,-299.49,300.0,13.724067748094964
107,0.17400029799978256,-347.0,289.47,15.233702939624886
108,0.17458153899974604,-362.44,298.81,14.587875027751991
109,0.17537851699967177,-354.98,300.0,14.468683620805564
110,0.17613851399960367,-338.11,280.6,14.465833511165101
111,0.17692978199943354,-349.34,280.11,14.433090577987448
112,0.1774294169993027,-303.64,296.08,14.190815258109065
113,0.17822771299938722,-315.01,295.15,15.295184908909658
114,0.17901829999937036,-301.1,298.53,17.341134648058777
115,0.1860998829995424,-309.88,273.45,17.297464491210103
116,0.18656269799953407,-350.2,282.37,19.37484357031396
117,0.1869502679994639,-348.96,299.17,18.494129365038905
118,0.18759219199955623,-291.91,248.57,17.84789348844285
119,0.1880914819996633,-321.42,289.61,18.34687770474629
120,0.18841442799953256,-315.73,277.27,18.198254822894718
121,0.18882881699960308,-328.25,265.89,18.52872884619006
122,0.18932785799961493,-320.75,281.55,19.59688619156113
