iter,time,reward,steps,convergence
1,0.0009520899999984067,-770.58,299.96,90.57000000000001
2,0.014117673999990643,-563.67,300.0,81.54
3,0.014881402999989746,-449.29,299.98,72.51000000000002
4,0.015639369999988162,-471.58,300.0,62.610000000000014
5,0.016379790999977217,-380.29,300.0,52.81493399911183
6,0.01713141199998347,-379.59,299.71,42.914933999111824
7,0.01807442999998443,-374.38,300.0,34.04393399911183
8,0.019046383999992145,-311.57,300.0,24.156188743105233
9,0.01994175000000098,-299.0,300.0,14.282225593489125
10,0.023736497999991002,-299.0,300.0,4.382267764200729
11,0.024659725999995885,-299.0,300.0,2.9122685417652034
12,0.025606369000001905,-299.0,300.0,2.0422694371945753
13,0.026472315000006574,-299.0,300.0,1.1722856505721837
14,0.02736022800000626,-299.0,300.0,1.1722859514700361
15,0.028251358000005666,-299.0,300.0,1.0673634854410339
16,0.029194485000004988,-299.0,300.0,1.067363841131049
17,0.030097097999998823,-299.0,300.0,0.03836926931566609
