iter,time,reward,steps,convergence
1,0.007989251000026343,-646.7,300.0,91.1
2,0.020589549000078478,-324.08,300.0,83.26872907690137
3,0.0213812950000829,-379.25,300.0,75.36872907690136
4,0.022186874000226453,-372.19,300.0,67.46872907690137
5,0.022975212000119427,-317.6,300.0,57.65646898793504
6,0.02705592200004503,-300.16,300.0,49.85560910524272
7,0.02785946599988165,-322.46,300.0,40.15193412762159
8,0.028691857000012533,-360.35,300.0,32.26777412762159
9,0.02956220700002632,-373.86,300.0,22.66136874305648
10,0.030328047000239167,-426.26,300.0,14.069464567345056
11,0.031133645000181787,-338.78,300.0,13.428142918446781
12,0.03190871900028469,-386.09,300.0,12.727195108898007
13,0.032701876000373886,-307.85,300.0,12.727195108898007
14,0.03374647500027095,-301.74,300.0,12.727195108898007
15,0.034601455000256465,-299.0,300.0,14.538798329764276
16,0.0353786300001957,-351.69,300.0,14.455498212456604
17,0.03623988900017139,-319.83,300.0,15.90087298120397
18,0.03703229200004898,-370.54,300.0,16.10790608112064
19,0.0378139890001421,-450.9,300.0,17.154345352544457
20,0.03856334800025252,-301.34,300.0,17.359028926815622
21,0.03949441000031584,-401.62,300.0,16.05787585662414
22,0.04062146300020686,-307.5,300.0,18.25385012295005
23,0.045269654000094306,-304.15,300.0,18.22008912716739
24,0.04606405399999858,-299.78,300.0,16.8903069849461
25,0.046885698000096454,-383.56,300.0,15.698525222662884
26,0.04769254500001807,-425.87,300.0,15.820938542869982
27,0.04940923300000577,-324.58,300.0,14.73074687258586
28,0.050341281999862986,-387.62,300.0,13.644992138001822
29,0.05122790799987342,-364.14,300.0,14.630706564152442
30,0.05199225499995919,-333.56,300.0,13.350229617502714
31,0.052760473000034835,-537.57,300.0,15.27989768059248
32,0.05370774500011066,-347.4,300.0,12.960428366889843
33,0.054466990000037185,-368.03,300.0,13.40532343806268
34,0.0554263550000087,-435.99,300.0,14.577368464707954
35,0.05620471399993221,-306.99,300.0,16.001315102244313
36,0.05701188800003365,-307.06,300.0,14.344724441043159
37,0.05785361100015507,-306.39,300.0,15.524060812985045
38,0.062214462000156345,-373.2,300.0,17.13095008428234
39,0.06299555100008547,-348.25,300.0,14.991176825753405
40,0.0637904840000374,-380.71,300.0,15.158874373843384
41,0.06456195600003412,-354.68,292.81,15.474270742612138
42,0.06571744400002899,-400.39,298.92,14.937698603064934
43,0.06653691300016362,-338.12,298.03,14.471737600769979
44,0.06728289700004098,-347.03,299.78,13.942365386996903
45,0.06829617800008236,-375.96,299.85,13.814059649759196
46,0.06923757100003058,-384.95,296.87,14.847584977759192
47,0.06984121999994386,-345.71,299.99,14.04137299731433
48,0.07075420199998916,-339.32,300.0,13.207523308389497
49,0.07174242600012803,-325.95,300.0,14.23989420405375
50,0.07268494000004466,-299.0,300.0,15.074455480437265
51,0.0738725380001597,-306.22,300.0,13.332064395954538
52,0.07486770400032583,-359.35,300.0,13.687942528968804
53,0.07582996700034528,-316.2,300.0,13.944149485327449
54,0.07994860000030712,-318.91,300.0,14.110717637937341
55,0.08089719500026149,-318.04,300.0,14.33139606207549
56,0.08185399700028029,-363.38,300.0,13.442803013424614
57,0.08279625500040311,-314.82,300.0,14.045745429066347
58,0.08351678400049423,-378.86,286.54,12.974434103509177
59,0.08458282300057363,-367.95,298.89,14.252925310933836
60,0.08550897800046187,-360.8,295.66,13.332809722420672
61,0.08644157400044605,-336.98,297.02,14.816790854290584
62,0.08787484600043172,-373.73,300.0,14.695031200727044
63,0.08884212300040417,-339.91,299.69,14.017285045225549
64,0.08978986400029498,-359.37,300.0,13.910912745672428
65,0.0911485630003881,-321.42,300.0,13.819577937405896
66,0.09256690900042486,-320.97,294.4,13.399777847933782
67,0.09329784700048549,-321.29,293.29,12.02139680961959
68,0.09402234200047133,-426.77,294.63,12.974096900900571
69,0.09496754800034068,-380.23,282.27,11.353725437037635
70,0.0957234440004413,-354.28,294.36,13.284019437807723
71,0.09693671300033202,-344.2,300.0,12.87330081309735
72,0.0979173470002479,-357.01,299.48,13.57925799106162
73,0.09916384500024833,-399.54,297.23,14.814491544714969
74,0.10078815100018801,-454.42,300.0,14.58703223801752
75,0.10174813500020718,-402.39,300.0,12.944684345167115
76,0.1026805570002125,-435.07,299.53,14.857518416789059
77,0.10367923200033147,-310.32,300.0,16.876576356249714
78,0.10436080800036507,-362.88,300.0,17.213504809453333
79,0.10533755500046027,-299.98,300.0,17.86907951792017
80,0.10615104700036682,-319.93,300.0,17.509216652285836
81,0.10693036800034861,-355.75,295.25,17.966889275274173
82,0.10831853800027602,-311.28,299.33,16.88538805481269
83,0.10879669000019021,-358.81,299.07,14.453590276438831
84,0.10941271600017899,-312.59,298.83,15.337542663224076
85,0.11045313000022361,-310.29,289.3,17.652893533510085
86,0.11123280100014199,-332.8,296.94,17.544930932226904
87,0.11182175400017513,-326.36,299.56,17.38313020647222
88,0.11259093100011341,-327.35,289.42,16.693424685070173
89,0.11334053600012339,-310.59,297.53,16.398558508198196
90,0.11413286600009087,-305.27,280.36,15.952129591380237
91,0.11488032700003714,-344.92,276.34,15.54322631209258
92,0.11565917899997658,-402.65,260.58,16.266687594162196
93,0.1164893759998904,-402.71,269.46,19.719102136940908
94,0.11719989199991687,-253.67,267.24,20.03054731668197
95,0.11778703699997095,-324.7,295.87,19.741162460182988
96,0.11874032199989415,-291.54,286.95,19.574677697488887
97,0.11925840699996115,-335.44,292.78,19.372589226530298
98,0.11993438699983017,-270.49,248.03,19.710004394888887
99,0.12042650299986235,-385.93,274.15,20.00040858967723
100,0.12078055299980406,-320.12,266.14,21.37603355528497
101,0.12122551099992052,-162.59,192.27,20.990481194222
102,0.12195187799989071,-254.61,252.1,22.590956689177652
103,0.12675893599998744,-224.44,233.35,20.67425475724501
104,0.12754443500011803,-258.38,226.6,19.451175238547115
105,0.1277815900002679,-45.56,112.75,18.206499900472572
106,0.1279440120003983,-157.68,211.31,18.97922721371487
107,0.12872897700026442,-83.07,148.76,18.960322702772984
108,0.12938008500009346,-288.1,276.08,19.44593800941955
109,0.13001252300023225,-259.77,255.09,21.5645984369506
110,0.13055094500032283,-244.04,254.37,21.416029298042382
111,0.1315584880003371,-161.23,177.24,22.105451939500632
112,0.13233905400034018,-158.53,196.09,21.267487021076008
113,0.13265145800028222,-293.48,271.72,21.416323430123757
114,0.13322980900034054,-175.09,201.1,22.112063357783377
115,0.13405243900047026,-75.45,132.22,23.00456417916943
116,0.13472468000054505,-170.2,205.52,22.53931938741366
117,0.13501459200051613,-45.96,116.02,23.044157039784725
118,0.1353089620006358,-77.81,137.73,22.40298523486615
119,0.1356166550008311,-76.32,140.71,20.06780257070277
120,0.13817537900081334,-88.09,155.53,19.674303641019442
121,0.14102419300070324,-142.21,143.66,19.662128120385354
122,0.14177350500085595,-295.82,291.45,18.897162700617823
123,0.14254991700090613,-314.75,270.89,19.582665722460057
124,0.14288582300082453,-325.05,278.87,18.63056209529045
125,0.14357492200088018,-386.49,290.95,17.12990230095363
126,0.14390553400085082,-322.25,280.83,16.671636161072275
127,0.14806949300100314,-263.72,241.93,15.004244314597514
128,0.14979724900103975,-278.59,250.09,13.697856795687358
129,0.15020207700104038,-173.69,173.11,13.857752375017867
130,0.1504246190008871,-304.76,268.05,13.751503625429809
131,0.1506398710009762,-447.2,292.26,13.883261463708957
132,0.1514940460010621,-338.29,296.19,14.642855274784154
133,0.15226860200118608,-543.66,298.13,14.631964754347734
134,0.1534022180012471,-327.06,300.0,15.717201479979376
135,0.15459656500138408,-299.49,300.0,17.208714152180967
136,0.15534344600155237,-445.89,282.72,17.400246701513392
137,0.1561184770014279,-347.74,300.0,17.403208540878587
138,0.15700100600133737,-299.0,300.0,17.120983560607208
139,0.15775953500133255,-299.29,300.0,16.012803607485647
140,0.15906666200135078,-343.78,299.14,16.570371048923615
141,0.159523220001347,-241.34,247.28,16.256383884591543
142,0.1598800170013419,-221.91,225.4,16.165068445625025
143,0.16065276800122774,-220.92,215.23,16.569930473948652
144,0.1609271670013186,-442.73,218.74,16.393569782692996
145,0.16124389700121355,-571.05,221.36,15.832385947220633
146,0.1616925850012194,-66.14,103.56,14.900628369294358
147,0.16192791800108353,-55.3,100.57,15.555468311039286
148,0.1621137570011797,-104.91,125.42,17.27852033564567
149,0.1622750790011196,-38.16,90.7,18.508598869963024
150,0.1627620710012252,-50.87,96.42,17.0427226577852
151,0.16315333100124008,-62.16,104.54,17.65603916452695
152,0.1636210330011636,-94.38,126.29,18.89785742700621
153,0.16450300500127923,-86.74,141.77,17.654635068453494
154,0.16485685500128966,-92.74,147.24,17.070335439636526
155,0.1697056420014178,-6.9,77.69,18.19351112680668
156,0.1701329930015163,-35.79,101.52,19.129574007942544
157,0.1703519880015847,-29.18,94.52,19.793926643834745
158,0.17053417400165927,-137.6,149.71,21.548348882025884
159,0.1707643620015915,-120.16,135.51,22.131608684283215
160,0.17153955800154108,-251.29,205.05,23.609336859246504
161,0.17201836900153467,-353.02,259.72,23.37373705152696
162,0.17330278200142857,-299.89,299.56,20.397155494382826
163,0.17405599300127506,-304.35,298.51,19.858863970100916
164,0.17579948200113904,-336.23,292.27,22.358427621237077
165,0.17643429200120408,-299.29,300.0,21.390919162305636
166,0.1773886100013442,-266.6,278.22,20.941917139405298
167,0.17783306500132312,-299.49,300.0,21.558925025768097
168,0.17827052700135937,-219.63,219.69,18.979973591641755
169,0.1785827340013384,-248.06,244.55,18.020385762933376
170,0.17976312900123048,-253.71,238.86,17.707330518873523
171,0.18011746300112463,-121.51,181.82,18.01085585201825
172,0.18101078600102483,-245.22,267.36,19.6679086224417
173,0.18139619900102844,-255.19,274.86,20.976024249790743
174,0.18174824800098577,-241.9,262.27,18.92755037819272
175,0.18207659900099316,-283.96,289.88,18.609734061783836
176,0.18251455200106648,-27.58,103.91,18.74368138553597
177,0.18272444200101745,-3.61,81.35,18.409112331596127
178,0.182935623000958,8.72,67.79,19.288817603006855
179,0.18314149100092436,-38.04,84.66,21.445082740962928
180,0.1833796450009686,-37.49,83.15,20.502499878955092
181,0.18354722700087223,9.73,67.54,20.366263856213
182,0.18376589300078194,-20.47,89.72,20.25998142321914
183,0.1840336040006605,-17.06,89.16,19.008358783180796
184,0.18424606800067522,-22.82,91.28,18.968157353798436
185,0.18509194300054332,-4.18,76.12,19.964605214438514
186,0.18525852800053144,6.89,70.76,19.71357512239947
187,0.18548736700063273,0.09,74.64,18.36821570074687
188,0.18567305800047507,10.23,67.73,17.382046606077154
189,0.1858556310005497,-7.48,69.6,15.844734002509867
190,0.18631198600064636,-1.91,73.68,16.20006819340839
191,0.1865337130006992,-4.62,78.74,15.033238932330823
192,0.1867803700006334,-9.48,79.49,15.828828769962547
193,0.1872702310006389,-14.72,80.5,16.4682830360232
194,0.18747387100052038,-162.61,203.96,16.702484071700432
195,0.18781108100051824,-162.73,204.84,16.569457995471986
196,0.18823856600056388,-306.57,288.95,17.167143437769766
197,0.18860975100051292,-9.12,80.75,18.191314303771346
198,0.18886105000046882,-1.39,74.58,18.75145844884762
199,0.18910061200040218,1.57,67.85,19.726749731527914
200,0.18934322600034648,-4.15,72.66,21.720585318832814
201,0.1895745640001678,-41.88,93.96,21.769029097502727
202,0.18981739300011213,-43.95,85.46,23.0800510132487
203,0.1899924380002176,-33.4,82.13,23.74511126489075
204,0.19551667800010364,-45.24,86.91,23.21560199961596
205,0.19583755700000438,-54.05,94.43,22.712705714058114
206,0.19609146899983898,3.93,69.27,23.60051759765924
207,0.1962784509996709,-6.12,71.72,23.618393633038473
208,0.19646362899970882,-3.56,72.99,24.161323974972483
209,0.19666865399972266,-15.39,76.96,21.81625143596591
210,0.19691079399967748,-51.8,95.1,20.927724175790548
211,0.19739222599969253,-182.27,199.09,21.795723673454965
212,0.1976686749997043,-124.49,163.99,19.580454187134723
213,0.1982485429996359,-16.94,86.33,18.413181649815417
214,0.19856679799977428,-30.32,105.14,17.902488821683807
215,0.19876107399977627,-154.72,202.65,16.943307547661636
216,0.19900515399990581,-82.96,149.39,15.397964142246106
217,0.19927494399985335,-49.54,117.63,14.083287462104256
218,0.19961430699981975,-161.1,202.12,14.734886651621881
219,0.19985867299988058,-9.77,80.8,16.377949557005202
220,0.20010518499998398,-108.01,163.6,14.985192803715691
221,0.20035825800005114,-35.68,107.06,15.627872497967939
222,0.20055262700020648,2.68,68.75,14.407785717416303
223,0.2007640120002634,2.48,73.73,14.607948730243516
224,0.20102137200024117,-0.27,73.69,16.221961773532204
225,0.20121543700020084,-20.5,92.75,17.35887930470422
226,0.20145148800020252,-93.97,108.78,17.855370772426916
227,0.20171520800022336,-124.89,151.48,18.866629037255514
228,0.20193575200028135,-0.2,70.08,17.54399794785854
229,0.20225004100029764,-19.17,93.98,17.799314701898563
230,0.20246116000021175,-7.87,77.29,16.858200569493672
231,0.2026813170002697,-8.14,76.97,16.471173977142705
232,0.20293525700026294,-12.22,86.65,17.41419861581034
233,0.20324114100026236,1.82,71.34,17.12414049001908
234,0.20783923000021787,2.68,72.13,15.999407068853918
235,0.2080429630002527,9.55,67.23,17.009836979408938
236,0.20823031000008996,0.19,70.21,16.938786270852724
237,0.2086103760000242,-19.56,89.68,17.678034634994454
238,0.20886439000014434,-8.87,75.18,17.744444820079035
239,0.2091196280002805,4.45,70.79,16.944327328277673
240,0.20970651200036627,-5.96,72.85,18.122078547322694
241,0.20999802200026352,-3.43,74.72,18.187517160824036
242,0.21028001300032884,-60.1,99.37,18.81686732498968
243,0.21113727000033577,1.65,69.55,19.220530083562156
244,0.21137700500025858,-0.13,74.95,19.13164141207935
245,0.2116131560001122,0.02,73.87,17.23315407929246
246,0.21182629200006886,-4.98,72.63,16.468337785272656
247,0.2123275779999858,2.48,72.53,17.431513381719746
248,0.21250634700004412,-4.21,73.03,19.95853744681633
249,0.21311790000004294,2.64,69.13,20.26637145982064
250,0.21343914699991728,-12.29,76.67,21.94420577130664
251,0.21381175500005156,-41.07,91.6,21.19396105755347
252,0.21439471500002583,-416.13,271.48,21.964019635416285
253,0.21465788599994085,-68.14,105.39,21.31230261080445
254,0.21489233399984187,-305.19,297.23,21.875840231789315
