iter,time,reward,steps,convergence
1,0.0008622660000128235,-327.73,300.0,89.61573823799999
2,0.0016612780000286875,-299.0,300.0,80.227718238
3,0.006507766000140691,-303.64,300.0,70.837718238
4,0.007294374000139214,-300.47,300.0,61.27150186522126
5,0.008105964000151289,-317.13,300.0,51.67739302435507
6,0.00890942800015182,-301.59,300.0,42.135881044355074
7,0.009713899000189485,-300.54,300.0,32.747861044355076
8,0.010538278000012724,-368.08,300.0,23.16367146122739
9,0.011297097000124268,-424.05,300.0,13.584562272544582
10,0.012060106000035375,-310.52,300.0,4.015285420004697
11,0.012836832000175491,-327.16,300.0,3.552569379225031
12,0.01363587600030769,-329.38,300.0,3.552569379225031
13,0.014488146000303459,-304.88,300.0,3.554549379225031
14,0.015339182000388973,-299.0,300.0,3.735680676970655
15,0.0161886260002575,-321.85,300.0,3.9766276747896057
16,0.016992418000199905,-299.98,300.0,4.1779314382793915
17,0.01781179200020233,-308.8,300.0,3.975331748279392
18,0.018851001000257384,-301.94,300.0,4.15195023018339
19,0.019802685000286147,-304.8,300.0,4.391657770872216
20,0.020729303000280197,-302.43,300.0,4.543434297570462
21,0.025125607000290984,-468.23,300.0,5.014922124896796
22,0.02598374000012882,-304.51,300.0,4.995495798221623
23,0.026871509000102378,-304.88,300.0,4.5432574295591674
24,0.03046678400005476,-335.16,300.0,4.084178119940906
25,0.03128250600002502,-326.55,299.62,3.8169589676374542
26,0.03209616399999504,-409.58,300.0,3.6876297234697204
27,0.03289183099991533,-400.0,299.69,3.858633814577286
28,0.033592352999903596,-324.86,300.0,3.866008845870921
29,0.03442836699991858,-331.98,300.0,3.6618532437974793
30,0.035229716000003464,-325.39,300.0,3.2272755039462724
31,0.03605265999999574,-338.07,300.0,3.150497856534815
32,0.036853066999810835,-391.14,300.0,3.1387640811169844
33,0.03730944399967484,-299.0,300.0,3.5154814714743665
34,0.03811283399977583,-349.07,300.0,3.75726347330273
35,0.03891307299977598,-302.48,300.0,3.7502132280417326
36,0.03973687299981066,-299.0,300.0,3.440640688719681
37,0.04053579699984766,-423.9,300.0,2.9995905259536273
38,0.041336133999720914,-387.02,300.0,2.5494182504406724
39,0.042198870999754945,-529.95,300.0,2.2854972079972455
40,0.043135084999903484,-386.72,300.0,2.746346906005158
41,0.04407679099995221,-311.27,300.0,2.7975519136646794
42,0.045068426999932854,-344.63,300.0,2.369014063817997
43,0.04589378199989369,-309.29,300.0,2.438928269229437
44,0.04938141899992843,-354.24,300.0,2.6957839571527087
45,0.05018704199983404,-340.1,299.45,2.8972679802684014
46,0.050993540999797915,-301.45,300.0,3.2208449698317536
47,0.051865329999827736,-348.86,300.0,3.6736795589057665
48,0.05267234899997675,-315.43,300.0,4.101194317792651
49,0.05349286399996345,-380.27,300.0,4.327542181367332
50,0.0543046590000813,-467.07,300.0,4.224290752568216
51,0.05515645300010874,-426.81,300.0,3.795583311948204
52,0.055934383000249,-333.59,300.0,3.7853936813782907
53,0.056758044000162045,-394.18,300.0,3.845994502519244
54,0.05757376900010058,-420.55,300.0,3.846302396941117
55,0.05837343000007422,-413.06,300.0,3.9268552719156857
56,0.05916778900018471,-310.67,300.0,4.061652761611962
57,0.06405225800017433,-302.5,300.0,3.9679923984074263
58,0.06485590100010086,-299.0,300.0,3.83063148901998
59,0.06569783100007953,-335.92,300.0,3.841943013631217
60,0.06651324299991757,-312.68,300.0,3.7850535782624277
61,0.06728166900006727,-418.67,300.0,3.7791010027619665
62,0.06809586000008494,-383.05,300.0,4.033526167557016
63,0.06888928900002611,-335.58,300.0,3.747953456274634
64,0.06970826099995975,-305.89,300.0,3.8561192304063328
65,0.0705004920000647,-300.47,300.0,3.6655188931088603
66,0.07129048000001603,-307.2,300.0,3.578743859101877
67,0.07209663899993757,-354.81,300.0,3.2559497821737153
68,0.07287765299997773,-364.52,300.0,3.1774345773206534
69,0.07368263600005776,-314.89,300.0,3.1836986124922846
70,0.07698335600002792,-511.56,299.59,3.192672276169135
71,0.07778009300000122,-564.46,299.6,3.79602265984487
72,0.07841127899996536,-547.36,298.89,3.9321070496987844
73,0.07920545399997536,-488.9,299.91,3.74877167783344
74,0.07998884100015857,-351.7,300.0,3.60992719172521
75,0.08078621400022712,-322.35,300.0,3.6398034528028633
76,0.08157629600032124,-450.14,300.0,3.644153238995007
77,0.08235211300029732,-428.92,300.0,4.00421077786893
78,0.0831987960002607,-350.27,300.0,4.2858213914506464
79,0.08402943700025389,-317.13,300.0,4.401930074977285
80,0.08488149600020733,-303.41,300.0,4.176501714964109
81,0.08567791900031807,-319.07,300.0,3.904145107366736
82,0.08648905500035653,-335.19,300.0,3.525898472755833
83,0.08727818000033949,-336.41,300.0,3.9069431152903844
84,0.08814390600036859,-382.57,300.0,3.4929518525231176
85,0.08893607600043651,-305.23,300.0,3.4523345157087446
86,0.0898242740004207,-302.88,300.0,3.029493064031398
