,-4,-1,0,1,4
0,-78.7596929797,-66.2980963599,-77.1484555304,-92.8258374125,-48.2594223696
1,-60.9687580508,-79.9779598199,-65.1961111038,-55.6324424155,-60.8691730982
2,-60.5962834567,-64.7692783537,-66.5744419157,29.528502936,-66.6910786225
3,-61.078176747,-3.51209054107,-78.3409718712,-61.104727651,-68.3023020492
4,-53.7302457997,-58.1570209509,-76.2992846435,-83.7915505476,-73.3559276321
5,-56.017225228,-98.3287134587,-71.9611665656,-66.0056150345,-62.7536666697
6,-65.67236005,-66.7825602709,-60.1284056195,-71.5670126881,-70.8098582749
7,-80.7795857949,-8.19341401376,-76.8069624988,-79.5910359041,-75.9268852276
