,-4,-1,0,1,4
0,-89.3637818556,-89.377355756,-99.0751669517,-99.3236193233,-88.7179352184
1,-87.7554371103,-99.999987929,-89.4345843666,-80.0404867909,-89.4053551242
2,-88.9377892668,-89.4797804442,-80.96875761,100.0,-89.4100174611
3,-99.360185197,-89.9922492789,-89.4163371057,-71.8422048287,-99.0939224557
4,-89.4443197896,-99.6034946479,-98.894310435,-98.2279620795,-89.3662977421
5,-89.4227243065,-99.3960461619,-80.4747033951,-90.0337553859,-89.5045345057
6,-81.025250756,-88.8473471484,-89.4779294244,-88.9338742121,-89.3902198378
7,-66.5689192399,-99.47028854,-99.3392841935,-99.4243523479,-99.3737738834
