,-4,-1,0,1,4
0,-99.4877081381,-99.4879560614,-99.4878700944,-99.4878578166,-99.4878862645
1,-81.7395139847,-70.5103577753,-72.1816783667,-81.3249362373,-84.6602177178
2,-67.1285082971,-67.154460129,-64.9634612602,-67.0768675602,-67.1117341603
3,-63.4524676222,-70.0730111546,-63.4221177439,-76.349781422,-63.4101505283
4,-77.1421070763,-77.0348467324,-76.9480176174,-48.6816839391,-76.9317302375
5,-73.7794770869,20.5175751285,-70.3807972504,-75.7337603049,-73.4686352691
6,-74.759219714,-84.9120165618,-90.2497345739,-92.5400361724,-83.8930072454
7,-71.4733600228,-66.31392847,-66.3148690297,-66.3537725194,-76.8012231918
