,-4,-1,0,1,4
0,-49.3464877657,-57.2603216504,-51.8919407269,-52.6094137717,-53.3862923392
1,-48.1381104182,-73.8099745947,-44.5666441025,-35.2118042008,-44.7808176819
2,-54.3863657409,-46.5676071415,-46.6847431429,-19.574871121,-47.2961212901
3,-52.4343510381,-1.10928183555,-54.2248110788,-58.8279667772,-50.2208697039
4,-33.2780961691,-9.80328514959,-32.9536859566,-34.3616458655,-45.9239568693
5,-43.5022239544,-97.6769683786,-46.8014974331,-46.6174515764,-45.0149790714
6,-35.4594182562,-35.6506910711,-39.3543530502,100.0,-39.0205916874
7,-44.0233853972,-52.6768316149,-73.1672706002,-59.5391636176,-55.7674447804
