,-4,-1,0,1,4
0,-68.5056386632,-73.7938015393,-41.1534910695,-67.6453611122,-69.7834302554
1,-74.149857381,-99.9997232166,-75.0792116284,-77.9677456035,-70.1667594182
2,-71.9652990152,-65.9837618673,-42.1442364832,-69.4706764567,-68.5719463592
3,-73.7232515566,-7.77412598897,-93.5339447636,-72.6835486574,-84.6697261322
4,-68.2360538183,-62.8460140823,-77.3141171745,-66.9946621445,-66.9075115231
5,-81.8054136529,-98.6781155447,-77.730016383,-60.9147924577,-71.6846322812
6,-67.049339187,-75.6435752637,-67.3665544204,100.0,-76.0859324725
7,-65.6575847369,-62.5247097393,-80.5385282284,-57.7410597358,-55.8954219828
