,-4,-1,0,1,4
0,-28.4531791311,-28.5048610059,-28.4621893535,-28.5101664846,-28.4998252406
1,-32.5078829991,-32.4995424484,-32.6766168424,-32.5304683816,-32.4965251256
2,-20.0091563899,-19.9419698794,-19.9660236776,-25.8698674148,-20.112796775
3,-23.9493074189,-23.9994298303,-23.997063498,-23.9751585829,-23.9493918952
4,-20.3325647628,-10.1292326811,-21.5847241047,-16.2670639828,-17.3526037228
5,-19.2078267317,-16.2964854643,-19.3003326201,-19.5614456335,-19.4471424938
6,-36.8085730167,-36.7994453077,-36.7917185322,-37.6572711736,-36.7488561041
7,-25.9814396872,-26.0384727455,-26.0664082058,-26.0326371723,-25.973760895
