,-4,-1,0,1,4
0,-90.3145371645,-74.3587768018,-70.4730046382,-88.4230938488,-91.3785999125
1,-77.7911954745,-99.9873302279,-81.0952179261,-75.6358662382,-82.1051203777
2,-68.0062269904,-73.6413679809,-80.9686293452,100.0,-76.4181073478
3,-77.292626612,-85.9950654202,-90.7256427773,-67.1697227566,-94.5738913385
4,-90.5928976997,-87.3994642061,-82.1227843786,-91.2492879106,-90.5034187876
5,-83.7739238,-99.9979933399,-91.9343232971,-75.39653142,-92.5130480804
6,-67.856878278,-82.7930108629,-77.0740145355,-84.040150867,-86.4353198749
7,-76.1257039689,-78.7288668027,-89.7510313949,-84.3021017612,-79.5866288736
