,-4,-1,0,1,4
0,-59.7035458023,-84.460302859,-97.5352037309,-85.703737183,28.7041505663
1,40.2871360057,40.9514480874,46.8921111685,-64.3257733299,-66.3396934972
2,44.4520290077,61.3857634793,73.6971882649,93.2265315365,31.9969973588
3,-39.7060932901,38.3048338444,78.8479299208,-37.4757493901,28.5524372038
4,33.7669514804,-45.9788406166,28.3798939039,75.0564811947,64.0360039848
5,-56.4116444832,42.5740756584,-75.3939292598,-53.9358127476,-47.9170235785
6,-48.5165962041,65.4139043808,72.9744956652,-88.2625836094,-60.0391870528
7,28.1781888737,70.6842504707,-48.7670350381,50.1248560687,-11.4538775036
