,-4,-1,0,1,4
0,-51.0988290627,-69.715134318,-77.3368246921,-85.2391247299,-51.9026709099
1,-78.3604669176,-68.9922911883,-73.4892865736,-56.1196655946,-54.6059082814
2,-51.0118743037,-51.4982289285,-62.3296448387,-68.6238010687,-64.6536053682
3,-52.2891104492,-83.5578287922,-98.6186791757,-82.7401951495,-97.2444107237
4,-72.2002184951,-77.0610669019,-95.6317062131,-96.3968193268,-55.0897436902
5,-67.6220777829,-47.9257577536,-50.4534361174,-88.3192709558,-88.2968195387
6,-66.9346353803,-88.085888911,85.7170155373,-73.0453726249,84.0051718663
7,-54.8235719107,-89.0034908363,-88.4999050634,-72.1418317123,-88.6010942564
