,-4,-1,0,1,4
0,-32.1879320425,-39.5235963843,-44.8246812252,-31.8880330886,-62.3147184281
1,-36.7940433559,-26.3977148809,-24.5412898222,-38.8344018943,-7.86557480521
2,-37.2886044288,-13.758069293,-30.3540555438,84.1463271407,-21.1142088806
3,-28.9585562106,-31.9352381527,-53.6176805464,-36.9512493579,-54.8369353398
4,-39.2676751432,-29.5175887398,-23.4103010511,-30.2804641297,-30.8034195795
5,-48.1142198114,-99.7072459693,-46.9182830216,-37.7215608029,15.1698769239
6,-43.3696500355,-35.9118057929,-45.9724722528,52.0844535794,-23.7247348726
7,-59.0496953016,-46.5182906391,-66.2025715355,-71.2763546991,-47.2091047461
