,-4,-1,0,1,4
0,-8.35979968099,-3.44628819729,-10.0451760844,-16.314019523,23.3386938749
1,65.9981146044,-51.5134519629,68.6003145077,83.8701470212,35.2268821933
2,33.4847129129,35.9724356243,21.9049842843,93.7903053589,36.669437358
3,-35.8844526173,6.81803903469,-14.2128658749,26.6165516154,-27.2642710936
4,3.64832936195,14.617418228,-2.08728171034,18.7445438401,25.4388017451
5,58.0446462472,-75.6524198042,9.07262274418,10.8731532377,11.3505338209
6,33.2548270481,27.0586080003,15.2099715905,71.2451940121,23.8950086688
7,-23.0733106626,45.7892244511,-32.6140378244,-8.14519124112,-19.9866339657
