,-4,-1,0,1,4
0,-2.74158670961,-4.78503468169,21.6814179011,-7.81894087507,-2.57631652531
1,35.7392893251,-58.6532795597,35.5512856431,69.734868844,20.0882560259
2,23.1275149166,18.6271448475,29.0676535893,79.7157973168,18.7587065647
3,4.06662899834,-5.62635211311,6.74397924446,41.5703651763,-14.3659550357
4,-14.890430553,-12.6146199192,-13.9346161435,8.40627501275,-1.37736955099
5,33.8576540186,-46.7910558627,5.97252566294,7.44373748559,6.28397903264
6,6.92560133361,7.11576915018,2.74015367345,46.0744032759,0.477631675199
7,-6.34459464217,33.4390758924,-41.8142164989,-18.9339887131,-24.8610240292
